flow_id,src_ip,dst_ip,dst_port,is_malicious,beacon_type,mitre_technique_id,dst_domain
flow_001043,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001044,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001045,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001046,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001047,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001048,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001049,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001050,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001051,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001052,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001053,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001054,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001055,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001056,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001057,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001058,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_001059,10.77.221.64,23.184.192.235,443,0,none,,example.com
flow_000157,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000158,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000159,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000160,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000161,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000162,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000163,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000164,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000165,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000166,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000167,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000168,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000169,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_001190,10.179.90.248,52.251.26.45,443,0,none,,update.microsoft.com
flow_000170,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_001226,10.176.219.131,52.92.122.16,443,0,none,,update.microsoft.com
flow_000171,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000172,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000173,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000174,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000175,10.92.231.66,104.168.159.202,443,0,none,,
flow_000176,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000177,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000178,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000179,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000180,10.92.231.66,104.168.159.202,443,0,none,,example.com
flow_000378,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000379,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000380,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000381,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000382,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000383,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000384,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000385,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000386,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000387,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000388,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000389,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000390,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000391,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000392,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000393,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000394,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000395,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000396,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000397,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000398,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000399,10.86.100.106,198.229.105.246,80,0,none,,
flow_000400,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000401,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000402,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000403,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000404,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000405,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000406,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000407,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000408,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000409,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000410,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000411,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000412,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000413,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000414,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000415,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000416,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000417,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000418,10.86.100.106,198.229.105.246,80,0,none,,example.com
flow_000123,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000124,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000125,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000126,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000127,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000128,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000129,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000130,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000131,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000132,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000133,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000134,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000135,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000136,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000137,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000138,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000139,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000140,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000141,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000142,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000143,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000144,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000145,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000146,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000147,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_001191,10.179.90.248,52.251.26.45,443,0,none,,update.microsoft.com
flow_000148,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000149,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000150,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000151,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000152,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000153,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000154,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000155,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_000156,10.30.248.82,54.75.117.45,80,0,none,,example.com
flow_001207,10.46.239.56,40.135.231.147,443,0,none,,update.microsoft.com
flow_001192,10.179.90.248,52.251.26.45,443,0,none,,update.microsoft.com
flow_000419,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000420,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000421,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000422,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000423,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000424,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000425,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000426,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000427,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000428,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000429,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000430,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000431,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000432,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_000433,10.163.105.53,20.39.242.37,443,0,none,,example.com
flow_001227,10.176.219.131,52.92.122.16,443,0,none,,update.microsoft.com
flow_000090,10.213.65.157,142.47.141.133,443,0,none,,
flow_000091,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000092,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000093,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000094,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000095,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000096,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000097,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000098,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000099,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000100,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000101,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000102,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000103,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000104,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000105,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000106,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000107,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000108,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000109,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000110,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000111,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000112,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000113,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000114,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000115,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000116,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000117,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000118,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000119,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000120,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000121,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_000122,10.213.65.157,142.47.141.133,443,0,none,,example.com
flow_001208,10.46.239.56,40.135.231.147,443,0,none,,update.microsoft.com
flow_001209,10.46.239.56,40.135.231.147,443,0,none,,update.microsoft.com
flow_001228,10.176.219.131,52.92.122.16,443,0,none,,update.microsoft.com
flow_000823,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000824,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000825,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000826,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000827,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000828,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000829,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000830,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000831,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000832,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000833,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000834,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000835,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000836,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000837,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000838,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000839,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_001193,10.179.90.248,52.251.26.45,443,0,none,,
flow_000840,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000841,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000842,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000843,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000844,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000845,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000846,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000847,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000848,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000849,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000850,10.70.103.222,192.86.74.129,443,0,none,,
flow_000851,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000852,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000853,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000854,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000855,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000856,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000857,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000858,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000859,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000860,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000861,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000862,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000863,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000864,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000865,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000866,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000867,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_000868,10.70.103.222,192.86.74.129,443,0,none,,example.com
flow_001229,10.176.219.131,52.92.122.16,443,0,none,,update.microsoft.com
flow_001210,10.46.239.56,40.135.231.147,443,0,none,,update.microsoft.com
flow_001194,10.179.90.248,52.251.26.45,443,0,none,,update.microsoft.com
flow_000679,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000680,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000681,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000682,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000683,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000684,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000685,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000686,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000687,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000688,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000689,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000690,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000691,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000692,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000693,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000694,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000695,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000696,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000697,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000698,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000699,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000700,10.53.246.69,67.94.227.127,443,0,none,,
flow_000701,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000702,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000703,10.53.246.69,67.94.227.127,443,0,none,,
flow_000704,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000705,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000706,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000707,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000708,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000709,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000710,10.53.246.69,67.94.227.127,443,0,none,,
flow_000711,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000712,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000713,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000714,10.53.246.69,67.94.227.127,443,0,none,,
flow_000715,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000716,10.53.246.69,67.94.227.127,443,0,none,,
flow_000717,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000718,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000719,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000720,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000721,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000722,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000723,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000724,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000725,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000726,10.53.246.69,67.94.227.127,443,0,none,,example.com
flow_000869,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000870,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000871,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000872,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000873,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000874,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000875,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000876,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000877,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000878,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000879,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000880,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000881,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000882,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000883,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000884,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000885,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000886,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000887,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000888,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000889,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000890,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000891,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000892,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000893,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000894,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000895,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000896,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000897,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000898,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000899,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000900,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000901,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000902,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000903,10.54.212.144,40.6.104.151,443,0,none,,example.com
flow_000904,10.54.212.144,40.6.104.151,443,0,none,,example.com
