flow_id,src_ip,dst_ip,dst_port,timestamp,packet_size,protocol,connection_duration,bytes_sent,bytes_received,is_failed,has_dns_lookup,dst_domain
flow_001135,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:45.054316+0000,42127,TCP,167.986,13203,28021,0.0,1,streaming-service.net
flow_001136,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:47.695365+0000,58717,TCP,239.123,7972,51663,0.0,1,streaming-service.net
flow_001137,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:49.977613+0000,42556,TCP,292.235,14787,26463,0.0,0,
flow_001138,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:52.205118+0000,16976,TCP,145.705,1719,16334,0.0,1,streaming-service.net
flow_001139,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:54.494632+0000,9008,TCP,150.353,1619,7678,0.0,1,streaming-service.net
flow_001140,10.68.182.114,185.120.248.195,443,2024-01-15T22:51:58.575491+0000,43742,TCP,85.817,10300,32119,0.0,1,streaming-service.net
flow_001141,10.68.182.114,185.120.248.195,443,2024-01-15T22:52:00.214993+0000,32002,TCP,285.526,11257,21896,0.0,1,streaming-service.net
flow_001142,10.68.182.114,185.120.248.195,443,2024-01-15T22:52:03.687236+0000,51272,TCP,116.119,5272,46015,0.0,1,streaming-service.net
flow_001205,10.46.239.56,40.135.231.147,443,2024-01-15T23:38:14.883866+0000,4715,TCP,5.978,1324,3376,0.0,1,update.microsoft.com
flow_001508,10.238.77.245,198.236.220.30,443,2024-01-15T23:50:44.700593+0000,343,TCP,0.21,149,198,1.0,1,evil-c2-framework.com
flow_001509,10.238.77.245,198.236.220.30,443,2024-01-15T23:51:45.040945+0000,354,TCP,1.995,113,240,0.0,0,
flow_001510,10.238.77.245,198.236.220.30,443,2024-01-15T23:52:45.570995+0000,347,TCP,2.115,164,167,0.0,1,evil-c2-framework.com
flow_001511,10.238.77.245,198.236.220.30,443,2024-01-15T23:53:44.751304+0000,360,TCP,2.66,183,178,0.0,0,
flow_001512,10.238.77.245,198.236.220.30,443,2024-01-15T23:54:45.157402+0000,352,TCP,3.249,261,102,0.0,1,evil-c2-framework.com
flow_001513,10.238.77.245,198.236.220.30,443,2024-01-15T23:55:44.372344+0000,328,TCP,3.128,94,232,1.0,0,
flow_001514,10.238.77.245,198.236.220.30,443,2024-01-15T23:56:44.238333+0000,366,TCP,2.037,174,159,0.0,1,evil-c2-framework.com
flow_001515,10.238.77.245,198.236.220.30,443,2024-01-15T23:57:43.691805+0000,370,TCP,4.969,98,267,1.0,1,evil-c2-framework.com
flow_001516,10.238.77.245,198.236.220.30,443,2024-01-15T23:58:48.129307+0000,351,TCP,3.111,172,181,0.0,0,
flow_001517,10.238.77.245,198.236.220.30,443,2024-01-15T23:59:49.386282+0000,367,TCP,0.588,163,184,0.0,0,
flow_001518,10.238.77.245,198.236.220.30,443,2024-01-16T00:00:49.640135+0000,357,TCP,3.721,231,133,0.0,0,
flow_001519,10.238.77.245,198.236.220.30,443,2024-01-16T00:01:49.463412+0000,338,TCP,2.345,116,232,0.0,0,
flow_001520,10.238.77.245,198.236.220.30,443,2024-01-16T00:02:50.862519+0000,376,TCP,2.467,104,264,0.0,0,
flow_001521,10.238.77.245,198.236.220.30,443,2024-01-16T00:03:50.128748+0000,356,TCP,1.59,169,194,0.0,1,evil-c2-framework.com
flow_001522,10.238.77.245,198.236.220.30,443,2024-01-16T00:04:48.941259+0000,335,TCP,1.06,86,229,0.0,1,evil-c2-framework.com
flow_001523,10.238.77.245,198.236.220.30,443,2024-01-16T00:05:48.582986+0000,345,TCP,0.83,96,250,1.0,1,evil-c2-framework.com
flow_001524,10.238.77.245,198.236.220.30,443,2024-01-16T00:06:47.037149+0000,360,TCP,1.646,79,296,1.0,1,evil-c2-framework.com
flow_001525,10.238.77.245,198.236.220.30,443,2024-01-16T00:07:48.405189+0000,364,TCP,1.8,195,182,0.0,0,
flow_001526,10.238.77.245,198.236.220.30,443,2024-01-16T00:08:48.699712+0000,335,TCP,3.888,163,177,1.0,0,
flow_001527,10.238.77.245,198.236.220.30,443,2024-01-16T00:09:50.108889+0000,350,TCP,1.991,145,193,0.0,0,
flow_001528,10.238.77.245,198.236.220.30,443,2024-01-16T00:10:46.759741+0000,361,TCP,1.263,94,234,0.0,1,evil-c2-framework.com
flow_001529,10.238.77.245,198.236.220.30,443,2024-01-16T00:11:47.399274+0000,356,TCP,4.535,172,189,0.0,0,
flow_001530,10.238.77.245,198.236.220.30,443,2024-01-16T00:12:48.846912+0000,356,TCP,1.919,125,223,0.0,1,evil-c2-framework.com
flow_001531,10.238.77.245,198.236.220.30,443,2024-01-16T00:13:52.492367+0000,353,TCP,4.389,196,174,0.0,0,
flow_001532,10.238.77.245,198.236.220.30,443,2024-01-16T00:14:51.851355+0000,355,TCP,0.556,169,187,0.0,1,evil-c2-framework.com
flow_001533,10.238.77.245,198.236.220.30,443,2024-01-16T00:15:52.463640+0000,340,TCP,2.646,184,170,0.0,0,
flow_001534,10.238.77.245,198.236.220.30,443,2024-01-16T00:16:52.497988+0000,371,TCP,1.823,184,188,0.0,0,
flow_001535,10.238.77.245,198.236.220.30,443,2024-01-16T00:17:55.745744+0000,350,TCP,4.23,145,204,0.0,0,
flow_001536,10.238.77.245,198.236.220.30,443,2024-01-16T00:18:55.882695+0000,347,TCP,3.546,163,188,0.0,0,
flow_001537,10.238.77.245,198.236.220.30,443,2024-01-16T00:19:55.016482+0000,360,TCP,3.224,144,216,0.0,1,evil-c2-framework.com
flow_001538,10.238.77.245,198.236.220.30,443,2024-01-16T00:20:56.925282+0000,349,TCP,3.881,134,218,0.0,0,
flow_001539,10.238.77.245,198.236.220.30,443,2024-01-16T00:21:57.405951+0000,347,TCP,4.817,201,146,0.0,1,evil-c2-framework.com
flow_001540,10.238.77.245,198.236.220.30,443,2024-01-16T00:22:57.943071+0000,358,TCP,4.208,90,263,0.0,1,evil-c2-framework.com
flow_001541,10.238.77.245,198.236.220.30,443,2024-01-16T00:23:59.109991+0000,364,TCP,3.421,167,210,0.0,1,evil-c2-framework.com
flow_001542,10.238.77.245,198.236.220.30,443,2024-01-16T00:24:58.040090+0000,355,TCP,4.216,139,211,0.0,1,evil-c2-framework.com
flow_001543,10.238.77.245,198.236.220.30,443,2024-01-16T00:25:56.163951+0000,334,TCP,3.629,200,139,0.0,1,evil-c2-framework.com
flow_001544,10.238.77.245,198.236.220.30,443,2024-01-16T00:26:56.127566+0000,376,TCP,2.511,239,138,0.0,0,
flow_001545,10.238.77.245,198.236.220.30,443,2024-01-16T00:27:56.620918+0000,369,TCP,2.59,210,159,0.0,0,
flow_001546,10.238.77.245,198.236.220.30,443,2024-01-16T00:28:55.984258+0000,369,TCP,0.763,192,177,0.0,0,
flow_001547,10.238.77.245,198.236.220.30,443,2024-01-16T00:29:56.525596+0000,354,TCP,0.943,246,111,0.0,1,evil-c2-framework.com
flow_001548,10.238.77.245,198.236.220.30,443,2024-01-16T00:30:59.580040+0000,354,TCP,2.568,145,205,0.0,1,evil-c2-framework.com
flow_001549,10.238.77.245,198.236.220.30,443,2024-01-16T00:32:00.135114+0000,358,TCP,4.445,163,212,0.0,0,
flow_001550,10.238.77.245,198.236.220.30,443,2024-01-16T00:33:00.394125+0000,353,TCP,1.734,150,200,0.0,1,evil-c2-framework.com
flow_001551,10.238.77.245,198.236.220.30,443,2024-01-16T00:33:59.541363+0000,349,TCP,2.335,149,169,0.0,1,evil-c2-framework.com
flow_001189,10.179.90.248,52.251.26.45,443,2024-01-16T00:49:59.341186+0000,976,TCP,12.927,359,580,0.0,1,update.microsoft.com
flow_000656,10.85.233.19,20.108.3.8,443,2024-01-16T01:08:27.622556+0000,1216,TCP,25.699,398,718,0.0,0,
flow_000657,10.85.233.19,20.108.3.8,443,2024-01-16T01:09:34.241563+0000,3774,TCP,10.524,1773,1989,0.0,1,example.com
flow_000658,10.85.233.19,20.108.3.8,443,2024-01-16T01:10:28.569258+0000,1163,TCP,16.172,251,853,0.0,1,example.com
flow_000659,10.85.233.19,20.108.3.8,443,2024-01-16T01:11:28.680313+0000,14507,TCP,29.395,5878,8347,0.0,1,example.com
flow_000660,10.85.233.19,20.108.3.8,443,2024-01-16T01:11:38.296715+0000,6291,TCP,22.904,2708,3511,0.0,1,example.com
flow_000661,10.85.233.19,20.108.3.8,443,2024-01-16T01:11:45.791901+0000,5257,TCP,2.083,1591,3258,0.0,1,example.com
flow_000662,10.85.233.19,20.108.3.8,443,2024-01-16T01:11:52.921420+0000,10931,TCP,7.977,4339,6538,0.0,1,example.com
flow_000663,10.85.233.19,20.108.3.8,443,2024-01-16T01:12:27.798587+0000,2519,TCP,2.967,809,1779,0.0,1,example.com
flow_000664,10.85.233.19,20.108.3.8,443,2024-01-16T01:13:59.785072+0000,12109,TCP,21.657,3791,8259,0.0,1,example.com
flow_000665,10.85.233.19,20.108.3.8,443,2024-01-16T01:14:01.816639+0000,13986,TCP,20.711,5637,8261,0.0,1,example.com
flow_000666,10.85.233.19,20.108.3.8,443,2024-01-16T01:15:05.138112+0000,5316,TCP,20.987,1589,3829,0.0,1,example.com
flow_000667,10.85.233.19,20.108.3.8,443,2024-01-16T01:16:34.349829+0000,5515,TCP,11.208,1283,4325,0.0,0,
flow_000668,10.85.233.19,20.108.3.8,443,2024-01-16T01:16:42.174103+0000,10847,TCP,7.95,4083,7045,0.0,1,example.com
flow_000669,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:01.809344+0000,6350,TCP,23.668,3152,3283,0.0,1,example.com
flow_000670,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:09.228181+0000,6057,TCP,8.768,1958,4485,0.0,1,example.com
flow_000671,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:15.495285+0000,10495,TCP,5.945,1819,8870,0.0,1,example.com
flow_000672,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:42.405593+0000,7386,TCP,9.417,1437,5874,0.0,1,example.com
flow_000673,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:47.222256+0000,1311,TCP,12.68,306,942,0.0,1,example.com
flow_000674,10.85.233.19,20.108.3.8,443,2024-01-16T01:17:55.555761+0000,2672,TCP,2.826,1065,1576,0.0,1,example.com
flow_000675,10.85.233.19,20.108.3.8,443,2024-01-16T01:18:00.990900+0000,5483,TCP,27.39,3180,2406,0.0,1,example.com
flow_000676,10.85.233.19,20.108.3.8,443,2024-01-16T01:18:30.523193+0000,1003,TCP,21.162,159,812,0.0,1,example.com
flow_000677,10.85.233.19,20.108.3.8,443,2024-01-16T01:18:36.213719+0000,3475,TCP,17.852,559,3008,1.0,0,
flow_000678,10.85.233.19,20.108.3.8,443,2024-01-16T01:18:57.443492+0000,11592,TCP,8.126,1838,9807,0.0,1,example.com
flow_000262,10.127.106.50,104.234.124.89,80,2024-01-16T01:19:45.014808+0000,2032,TCP,6.02,471,1531,0.0,1,example.com
flow_000263,10.127.106.50,104.234.124.89,80,2024-01-16T01:21:06.335805+0000,11408,TCP,24.863,2928,8311,0.0,1,example.com
flow_000264,10.127.106.50,104.234.124.89,80,2024-01-16T01:22:31.092016+0000,6669,TCP,22.708,906,5518,0.0,1,example.com
flow_000265,10.127.106.50,104.234.124.89,80,2024-01-16T01:22:51.244791+0000,6183,TCP,17.531,2494,3592,0.0,1,example.com
flow_000266,10.127.106.50,104.234.124.89,80,2024-01-16T01:24:02.683096+0000,9171,TCP,3.126,892,7881,0.0,1,example.com
flow_000267,10.127.106.50,104.234.124.89,80,2024-01-16T01:24:40.965584+0000,11063,TCP,24.84,2699,7460,0.0,1,example.com
flow_000268,10.127.106.50,104.234.124.89,80,2024-01-16T01:25:50.539719+0000,5649,TCP,1.606,2800,2761,0.0,1,example.com
flow_000269,10.127.106.50,104.234.124.89,80,2024-01-16T01:25:53.385720+0000,5206,TCP,24.49,1010,4199,0.0,1,example.com
flow_000270,10.127.106.50,104.234.124.89,80,2024-01-16T01:26:02.772141+0000,13278,TCP,15.712,5731,8051,0.0,1,example.com
flow_000271,10.127.106.50,104.234.124.89,80,2024-01-16T01:27:57.574250+0000,12471,TCP,8.388,2653,9804,0.0,1,example.com
flow_000272,10.127.106.50,104.234.124.89,80,2024-01-16T01:28:56.649613+0000,1967,TCP,2.993,525,1357,0.0,1,example.com
flow_000273,10.127.106.50,104.234.124.89,80,2024-01-16T01:28:59.955267+0000,8537,TCP,11.106,2226,6530,0.0,1,example.com
flow_000274,10.127.106.50,104.234.124.89,80,2024-01-16T01:30:21.240288+0000,9378,TCP,19.212,4317,4913,0.0,0,
flow_000275,10.127.106.50,104.234.124.89,80,2024-01-16T01:30:23.339466+0000,7744,TCP,15.265,2415,5231,0.0,1,example.com
flow_000276,10.127.106.50,104.234.124.89,80,2024-01-16T01:30:27.691149+0000,8240,TCP,15.028,2144,6390,0.0,1,example.com
flow_000277,10.127.106.50,104.234.124.89,80,2024-01-16T01:30:33.400907+0000,658,TCP,18.568,231,429,0.0,1,example.com
flow_000278,10.127.106.50,104.234.124.89,80,2024-01-16T01:30:36.200522+0000,9893,TCP,29.867,3191,7105,1.0,1,example.com
flow_000279,10.127.106.50,104.234.124.89,80,2024-01-16T01:32:04.356641+0000,12912,TCP,3.756,1694,11750,0.0,0,
flow_000280,10.127.106.50,104.234.124.89,80,2024-01-16T01:32:09.918695+0000,5148,TCP,5.063,1682,3446,0.0,1,example.com
flow_001223,10.176.219.131,52.92.122.16,443,2024-01-16T01:54:31.427103+0000,1285,TCP,2.901,732,552,0.0,1,update.microsoft.com
flow_001206,10.46.239.56,40.135.231.147,443,2024-01-16T03:09:58.229951+0000,2987,TCP,12.792,292,2935,0.0,1,update.microsoft.com
flow_001224,10.176.219.131,52.92.122.16,443,2024-01-16T03:17:07.585445+0000,2787,TCP,9.859,1196,1667,0.0,1,update.microsoft.com
flow_001225,10.176.219.131,52.92.122.16,443,2024-01-16T04:29:29.557498+0000,912,TCP,13.365,282,580,0.0,1,update.microsoft.com
flow_000949,10.16.46.129,93.38.203.77,80,2024-01-16T04:36:31.863671+0000,3932,TCP,21.826,1231,2477,0.0,1,example.com
flow_000950,10.16.46.129,93.38.203.77,80,2024-01-16T04:38:16.646014+0000,5095,TCP,22.356,1096,3965,0.0,1,example.com
flow_000951,10.16.46.129,93.38.203.77,80,2024-01-16T04:38:50.301549+0000,4345,TCP,3.922,1202,3295,0.0,1,example.com
flow_000952,10.16.46.129,93.38.203.77,80,2024-01-16T04:40:37.746623+0000,12380,TCP,29.767,3129,10087,0.0,1,example.com
flow_000953,10.16.46.129,93.38.203.77,80,2024-01-16T04:42:14.205494+0000,13464,TCP,11.587,1349,12127,0.0,1,example.com
flow_000954,10.16.46.129,93.38.203.77,80,2024-01-16T04:44:09.679236+0000,2843,TCP,28.515,649,2132,0.0,1,example.com
flow_000955,10.16.46.129,93.38.203.77,80,2024-01-16T04:44:16.864170+0000,11021,TCP,5.308,3592,7712,0.0,1,example.com
flow_000956,10.16.46.129,93.38.203.77,80,2024-01-16T04:45:34.538009+0000,12178,TCP,17.785,4190,7864,0.0,1,example.com
flow_000957,10.16.46.129,93.38.203.77,80,2024-01-16T04:46:46.983831+0000,2926,TCP,26.475,485,2425,0.0,1,example.com
flow_000958,10.16.46.129,93.38.203.77,80,2024-01-16T04:48:04.559695+0000,1199,TCP,14.242,393,840,0.0,1,example.com
flow_000959,10.16.46.129,93.38.203.77,80,2024-01-16T04:48:21.268589+0000,11655,TCP,0.777,4388,7832,0.0,1,example.com
flow_000960,10.16.46.129,93.38.203.77,80,2024-01-16T04:49:42.872315+0000,565,TCP,15.041,94,474,0.0,0,
flow_001003,10.77.221.64,23.184.192.235,443,2024-01-16T04:50:40.231515+0000,886,TCP,9.474,111,799,0.0,1,example.com
flow_001004,10.77.221.64,23.184.192.235,443,2024-01-16T04:51:05.974372+0000,13113,TCP,16.86,3168,9526,0.0,1,example.com
flow_001005,10.77.221.64,23.184.192.235,443,2024-01-16T04:51:09.253630+0000,6006,TCP,3.131,1412,4162,0.0,1,example.com
flow_000961,10.16.46.129,93.38.203.77,80,2024-01-16T04:51:12.043043+0000,11329,TCP,7.417,2709,8820,0.0,1,example.com
flow_000962,10.16.46.129,93.38.203.77,80,2024-01-16T04:51:15.552737+0000,13541,TCP,23.538,5547,8373,0.0,1,example.com
flow_001006,10.77.221.64,23.184.192.235,443,2024-01-16T04:51:15.813509+0000,397,TCP,14.015,63,349,0.0,1,example.com
flow_000963,10.16.46.129,93.38.203.77,80,2024-01-16T04:51:55.188396+0000,5654,TCP,15.072,1410,4348,0.0,1,example.com
flow_001007,10.77.221.64,23.184.192.235,443,2024-01-16T04:51:57.486420+0000,8656,TCP,5.234,1919,6949,0.0,1,example.com
flow_000964,10.16.46.129,93.38.203.77,80,2024-01-16T04:52:04.128606+0000,11261,TCP,12.367,2702,8459,0.0,0,
flow_001008,10.77.221.64,23.184.192.235,443,2024-01-16T04:52:42.144629+0000,2207,TCP,20.378,622,1540,0.0,1,example.com
flow_000965,10.16.46.129,93.38.203.77,80,2024-01-16T04:54:00.223385+0000,5823,TCP,10.583,1632,4413,0.0,1,example.com
flow_001009,10.77.221.64,23.184.192.235,443,2024-01-16T04:54:02.650416+0000,898,TCP,11.415,89,823,0.0,1,example.com
flow_000966,10.16.46.129,93.38.203.77,80,2024-01-16T04:54:38.095838+0000,463,TCP,13.174,185,276,0.0,1,example.com
flow_001010,10.77.221.64,23.184.192.235,443,2024-01-16T04:54:50.415171+0000,996,TCP,0.226,295,671,0.0,1,example.com
flow_000967,10.16.46.129,93.38.203.77,80,2024-01-16T04:56:06.110324+0000,988,TCP,21.726,339,598,0.0,1,example.com
flow_001011,10.77.221.64,23.184.192.235,443,2024-01-16T04:56:18.747339+0000,536,TCP,23.323,62,496,0.0,1,example.com
flow_000968,10.16.46.129,93.38.203.77,80,2024-01-16T04:57:10.958206+0000,5707,TCP,20.228,518,5135,0.0,0,
flow_001012,10.77.221.64,23.184.192.235,443,2024-01-16T04:57:41.861730+0000,9165,TCP,2.189,2857,6371,0.0,1,example.com
flow_001013,10.77.221.64,23.184.192.235,443,2024-01-16T04:57:49.478986+0000,12285,TCP,22.975,5568,6954,0.0,1,example.com
flow_000969,10.16.46.129,93.38.203.77,80,2024-01-16T04:58:24.483760+0000,5656,TCP,5.106,1449,4448,0.0,1,example.com
flow_001014,10.77.221.64,23.184.192.235,443,2024-01-16T04:58:27.297199+0000,14981,TCP,5.323,3120,12468,0.0,1,example.com
flow_000970,10.16.46.129,93.38.203.77,80,2024-01-16T04:58:33.103257+0000,1036,TCP,9.014,315,710,0.0,0,
flow_001015,10.77.221.64,23.184.192.235,443,2024-01-16T04:59:32.521259+0000,7816,TCP,26.612,2519,5602,0.0,1,example.com
flow_000971,10.16.46.129,93.38.203.77,80,2024-01-16T04:59:47.906431+0000,9652,TCP,24.815,3290,6251,0.0,1,example.com
flow_000972,10.16.46.129,93.38.203.77,80,2024-01-16T04:59:56.962827+0000,2871,TCP,4.326,1063,2046,0.0,1,example.com
flow_001016,10.77.221.64,23.184.192.235,443,2024-01-16T05:00:09.694836+0000,11172,TCP,20.119,2376,8930,0.0,1,example.com
flow_000973,10.16.46.129,93.38.203.77,80,2024-01-16T05:01:19.402060+0000,13130,TCP,7.457,4443,9515,0.0,0,
flow_001017,10.77.221.64,23.184.192.235,443,2024-01-16T05:01:19.837134+0000,7066,TCP,21.317,1927,4865,0.0,1,example.com
flow_001018,10.77.221.64,23.184.192.235,443,2024-01-16T05:01:24.687719+0000,3851,TCP,28.861,1193,2555,0.0,1,example.com
flow_001019,10.77.221.64,23.184.192.235,443,2024-01-16T05:01:45.475594+0000,707,TCP,17.101,179,508,0.0,1,example.com
flow_000974,10.16.46.129,93.38.203.77,80,2024-01-16T05:02:47.482845+0000,677,TCP,13.517,189,538,0.0,1,example.com
flow_001020,10.77.221.64,23.184.192.235,443,2024-01-16T05:03:28.031269+0000,7545,TCP,6.264,2316,5062,0.0,1,example.com
flow_000975,10.16.46.129,93.38.203.77,80,2024-01-16T05:03:43.635024+0000,10724,TCP,24.504,3766,7674,0.0,1,example.com
flow_001021,10.77.221.64,23.184.192.235,443,2024-01-16T05:04:37.394705+0000,2827,TCP,16.936,581,2162,0.0,1,example.com
flow_000976,10.16.46.129,93.38.203.77,80,2024-01-16T05:05:18.532731+0000,12439,TCP,0.794,4195,8142,0.0,1,example.com
flow_001022,10.77.221.64,23.184.192.235,443,2024-01-16T05:05:47.687260+0000,3861,TCP,10.502,1525,2367,0.0,1,example.com
flow_001023,10.77.221.64,23.184.192.235,443,2024-01-16T05:05:51.323826+0000,2848,TCP,17.645,706,2115,0.0,1,example.com
flow_000977,10.16.46.129,93.38.203.77,80,2024-01-16T05:06:03.862288+0000,13529,TCP,16.864,1782,11052,0.0,0,
flow_001024,10.77.221.64,23.184.192.235,443,2024-01-16T05:06:31.062901+0000,3179,TCP,18.664,617,2511,0.0,1,example.com
flow_001025,10.77.221.64,23.184.192.235,443,2024-01-16T05:06:35.981847+0000,14630,TCP,16.463,2597,11358,0.0,1,example.com
flow_000978,10.16.46.129,93.38.203.77,80,2024-01-16T05:06:51.159250+0000,1169,TCP,8.018,370,716,0.0,1,example.com
flow_001026,10.77.221.64,23.184.192.235,443,2024-01-16T05:07:58.014891+0000,11279,TCP,7.64,2485,8704,0.0,1,example.com
flow_000979,10.16.46.129,93.38.203.77,80,2024-01-16T05:08:28.762299+0000,12576,TCP,27.854,4577,8823,0.0,1,example.com
flow_000980,10.16.46.129,93.38.203.77,80,2024-01-16T05:09:33.970092+0000,11858,TCP,5.933,4574,6757,0.0,1,example.com
flow_000981,10.16.46.129,93.38.203.77,80,2024-01-16T05:09:38.543595+0000,10026,TCP,20.339,4604,5470,0.0,1,example.com
flow_000982,10.16.46.129,93.38.203.77,80,2024-01-16T05:09:44.277285+0000,5537,TCP,3.611,1102,4147,0.0,0,
flow_001027,10.77.221.64,23.184.192.235,443,2024-01-16T05:09:45.920210+0000,8937,TCP,2.555,1512,6798,0.0,1,example.com
flow_000983,10.16.46.129,93.38.203.77,80,2024-01-16T05:10:43.849563+0000,10000,TCP,16.291,4685,5912,0.0,1,example.com
flow_000984,10.16.46.129,93.38.203.77,80,2024-01-16T05:10:50.302677+0000,14557,TCP,9.494,2656,12340,0.0,1,example.com
flow_000985,10.16.46.129,93.38.203.77,80,2024-01-16T05:10:55.895422+0000,12205,TCP,11.508,1669,10700,0.0,1,example.com
flow_001028,10.77.221.64,23.184.192.235,443,2024-01-16T05:11:07.755677+0000,9540,TCP,6.28,2229,6715,0.0,1,example.com
flow_001029,10.77.221.64,23.184.192.235,443,2024-01-16T05:11:14.485277+0000,6656,TCP,7.584,2365,4074,0.0,1,example.com
flow_001030,10.77.221.64,23.184.192.235,443,2024-01-16T05:11:17.585170+0000,13761,TCP,18.863,3327,10238,0.0,1,example.com
flow_001031,10.77.221.64,23.184.192.235,443,2024-01-16T05:11:26.112055+0000,4082,TCP,16.29,1022,2719,0.0,1,example.com
flow_000986,10.16.46.129,93.38.203.77,80,2024-01-16T05:11:27.199322+0000,8601,TCP,18.596,2999,5007,0.0,1,example.com
flow_001032,10.77.221.64,23.184.192.235,443,2024-01-16T05:12:05.873809+0000,10670,TCP,2.749,4024,6089,0.0,1,example.com
flow_001033,10.77.221.64,23.184.192.235,443,2024-01-16T05:12:13.269580+0000,10538,TCP,15.8,1125,9002,0.0,1,example.com
flow_001034,10.77.221.64,23.184.192.235,443,2024-01-16T05:12:15.433887+0000,5577,TCP,19.224,1399,4006,0.0,1,example.com
flow_000987,10.16.46.129,93.38.203.77,80,2024-01-16T05:13:22.839492+0000,4006,TCP,18.345,784,3341,0.0,1,example.com
flow_001035,10.77.221.64,23.184.192.235,443,2024-01-16T05:13:39.022439+0000,8439,TCP,7.448,2517,5657,0.0,1,example.com
flow_000988,10.16.46.129,93.38.203.77,80,2024-01-16T05:13:40.555045+0000,10492,TCP,14.93,2740,7993,0.0,1,example.com
flow_000989,10.16.46.129,93.38.203.77,80,2024-01-16T05:13:47.961757+0000,937,TCP,21.571,434,497,0.0,1,example.com
flow_000990,10.16.46.129,93.38.203.77,80,2024-01-16T05:13:54.138602+0000,14590,TCP,14.154,1432,12857,0.0,1,example.com
flow_000991,10.16.46.129,93.38.203.77,80,2024-01-16T05:14:03.065236+0000,10243,TCP,17.391,1220,9341,0.0,1,example.com
flow_000992,10.16.46.129,93.38.203.77,80,2024-01-16T05:14:10.482026+0000,566,TCP,4.889,289,284,0.0,1,example.com
flow_000993,10.16.46.129,93.38.203.77,80,2024-01-16T05:14:15.898198+0000,1677,TCP,12.088,289,1481,0.0,1,example.com
flow_001036,10.77.221.64,23.184.192.235,443,2024-01-16T05:15:09.423260+0000,972,TCP,16.697,559,351,0.0,1,example.com
flow_001037,10.77.221.64,23.184.192.235,443,2024-01-16T05:15:13.219506+0000,12406,TCP,24.31,3440,8999,0.0,1,example.com
flow_001038,10.77.221.64,23.184.192.235,443,2024-01-16T05:15:38.455573+0000,13716,TCP,19.156,2579,11546,0.0,1,example.com
flow_000994,10.16.46.129,93.38.203.77,80,2024-01-16T05:15:40.102823+0000,7068,TCP,8.847,713,6477,0.0,1,example.com
flow_000995,10.16.46.129,93.38.203.77,80,2024-01-16T05:15:44.451688+0000,7585,TCP,4.96,741,7312,0.0,1,example.com
flow_000996,10.16.46.129,93.38.203.77,80,2024-01-16T05:16:43.174229+0000,3833,TCP,22.38,1122,2656,0.0,1,example.com
